N,P,K,temperature,humidity,ph,rainfall,label
49,55,51,24.87212063,93.90560147,6.676578778,135.16945249999998,papaya
79,44,65,31.50915469,70.245607,5.79480321,184.07631652,turmeric
62,41,49,28.8336387,62.96666158,7.17385077,87.96271354,soybean
85,36,64,26.32024368,71.30499117,5.15827811,210.05316355,coffee
16,56,17,33.80020039,40.03262418,7.445444882999999,176.6165894,pigeonpeas
70,50,53,37.4620912,90.44967809,6.933809742999999,172.3458448,papaya
50,27,20,32.31320343,55.69779038,6.5300549,64.89150783,jowar
107,38,29,26.65069302,57.56695719,6.35118177,145.105065,coffee
157,70,61,30.31280112,70.68626533,6.69435772,175.09556807,sugarcane
97,41,57,20.68365808,72.77185822,6.35496925,230.08386839,cardamom
53,39,18,33.19345128,53.80879681,6.80425,85.80681068,bajra
81,30,51,21.26612187,93.60542635,5.63519086,222.48247345,cardamom
71,26,24,23.46750639,45.2261511,7.92084816,37.34451935,mustard
79,26,43,24.53241796,39.65556088,6.5892853,101.03819456,jowar
106,37,89,31.55415335,84.49575323,6.23433779,165.52326422,coconut
169,41,50,34.56193384,82.90162118,6.6347746,247.20722595,sugarcane
110,40,75,29.93805439,74.47816792,5.95353011,258.57248116,tea
73,38,52,18.82275931,73.92275417,5.69688874,262.84898577,tea
85,44,36,30.11111029,72.56206503,7.29881865,167.04772214,soybean
6,69,19,26.88630675,41.69617915,4.7509292180000005,94.46748008,pigeonpeas
101,61,54,23.69585638,58.94392001,6.58319456,146.67430878,cotton
104,61,48,27.15261639,69.97941999,6.15422119,131.38822794,sugarcane
120,7,47,24.24782473,83.03687902,6.653867608,54.76576239999999,watermelon
114,40,17,24.32630461,80.13456404,6.363406102000001,69.45072055,cotton
106,65,86,33.71271024,93.51504207,7.00431938,156.01927455,banana
14,18,35,31.09154239,47.02058367,4.791146778,91.46664318,mango
71,23,54,19.77301661,80.1820774,5.64798832,185.59796275,tea
80,18,52,27.87317436,91.14849627,6.484799661,24.05207925,muskmelon
77,38,69,28.35240723,75.75158745,5.23180501,247.45198933,tea
75,41,35,24.97042599,78.62697699,6.856833064,166.6415254,jute
80,43,16,23.55882094,71.59351368,6.657964753,66.71995467,maize
130,73,83,25.21719528,78.39497253,6.70311642,149.78403052,sugarcane
137,49,80,31.39021678,62.18021463,6.40556798,86.12479629,cotton
37,135,205,11.82768186,80.2827185,5.510924848999999,74.10225057,grapes
60,16,23,33.67509025,40.6919534,7.28143501,66.41531599,bajra
120,58,40,32.30354758,57.16664853,7.02914091,166.47631044,cotton
85,28,33,16.02019119,55.69008618,7.08120963,61.30284344,mustard
99,29,77,22.33688576,74.807969,5.10559693,133.84555701,coffee
39,61,28,24.46390836,57.42755876,6.13726615,132.54146623,groundnut
41,35,18,35.87687307,45.79067877,8.11178005,84.45047409,bajra
99,32,27,31.32536437,50.84387284,7.48903386,90.68823705,soybean
138,44,37,29.38693359,57.77981822,7.29397198,153.31221506,cotton
36,11,13,17.34083741,93.04897191,7.1917274,112.7194284,orange
136,62,40,33.5923441,75.04614801,7.66908388,295.24799381,sugarcane
90,42,43,20.87974371,82.00274423,6.502985292000001,202.9355362,rice
33,143,204,21.1316077,91.95769858,5.814434775,122.5391946,apple
115,51,77,30.63968956,70.11478335,6.32809313,297.49427953,sugarcane
87,56,79,29.5065212,83.89461683,6.9879888,102.3964468,banana
118,21,51,24.42998931,86.33904774,6.678805092,48.58241822,watermelon
90,27,72,31.19591845,76.70130721,6.75010632,337.87511385,coconut
90,53,29,19.33164266,45.92805844,7.25163674,75.61615919,wheat
119,43,87,33.0324227,81.99402368,6.90895107,136.64146672,banana
76,56,39,24.39459498,89.89106506,6.551130445,197.1220049,jute
153,51,72,32.36519917,72.1592189,6.38050314,132.36606839,banana
30,63,16,23.60506572,21.90539577,5.5259045260000015,100.5978728,kidneybeans
57,57,53,26.05209885,74.11457781,7.06389504,156.09712756,soybean
92,85,51,29.22118628,81.08183635,5.740764682000001,108.8616474,banana
105,61,76,27.63229509,73.65318854,6.55043564,112.75724465,turmeric
120,20,34,23.56960509,50.56339727,6.906124587000001,130.3797119,coffee
22,67,22,29.03017561,64.49166566,7.475926645,54.93937710000001,lentil
27,8,32,27.00648436,96.46168931,5.627860548999998,144.3331315,coconut
54,21,31,25.62168047,40.74987823,6.58593879,74.22672191,bajra
28,123,198,23.46260321,91.45665004,5.682751473,111.7763395,apple
130,60,42,24.26032992,86.975354,6.25856743,140.62812594,sugarcane
37,62,22,24.02037872,61.62313345,7.397546271,49.78102578,lentil
10,136,204,21.19852186,92.15595143,6.276198595,105.8554351,apple
92,38,48,27.7748875,69.80681587,6.41711929,216.89166881,coffee
18,30,29,26.762749300000007,92.86056895,6.4200187170000005,224.5903664,coconut
67,47,41,27.99874953,80.05915081,4.64654805,187.26583508,tea
11,78,22,23.89756791,22.74378977,5.940546818,112.6616435,kidneybeans
90,43,47,18.99216464,85.53150522,6.03945877,248.3413332,cardamom
94,62,78,29.66679329,54.39859791,6.55369535,75.59640144,cotton
30,19,26,34.86809827,35.08927126,7.10027223,45.70201056,bajra
69,50,37,19.03069508,44.98145865,7.6958395,44.86077787,mustard
94,42,81,26.37375855,65.08488106,6.17136547,114.80097615,turmeric
32,55,52,37.58899717,91.99740365,6.967759599999999,159.6577388,papaya
27,44,39,31.45167174,45.83894825,7.25808463,58.60395637,groundnut
81,56,91,32.05797171,94.43581095,6.83209061,156.37345205,banana
68,36,30,33.55243477,25.99923344,6.1589983,33.52319814,bajra
1,67,21,27.52135365,60.53657684,6.551577598,48.06491307,lentil
50,33,28,34.19276951,28.32248547,6.50522983,78.32268204,bajra
59,31,35,29.64507002,38.20892074,6.00134579,31.11890821,bajra
32,41,16,28.63618921,61.39451307,7.702287236,68.54877876,mothbeans
29,35,28,28.347161100000005,53.53903102,6.9674177660000005,90.40260445,mango
16,139,203,17.82803682,80.96093443,6.27564088,65.84748763,grapes
108,53,67,27.84009237,77.18180816,6.5904889,133.29823655,sugarcane
97,40,77,26.19479471,94.9784448,6.69235539,117.26624524,banana
79,43,39,21.66628296,80.70960551,7.062779015,210.8142087,rice
55,34,50,24.11153398,77.08875515,5.71307823,230.48012909,cardamom
56,79,15,29.48439992,63.19915325,7.454532137,71.89090748,blackgram
34,47,19,27.31372793,85.44815232,6.568795403999999,53.15223123,mungbean
139,54,44,34.75654101,45.66943096,7.64181776,171.91497039,cotton
31,18,18,34.88902775,30.05737963,7.6312925,55.84016467,bajra
132,53,59,26.41937451,83.90562618,7.8095705,289.68372006,sugarcane
23,70,15,34.600824700000004,63.11296779,7.403623355,60.41790253,blackgram
109,12,48,29.45771748,92.12534736,6.708743843,20.76212031,muskmelon
63,49,38,34.25122651,30.4582025,7.44324156,75.64258958,jowar
96,39,62,15.79390047,74.22300429,5.89643467,194.4598289,cardamom
54,61,23,29.19666203,53.71355445,6.67650306,53.3085446,groundnut
36,67,20,20.39078312,60.47528931,6.924042372000001,53.31508572,lentil
37,79,19,27.54384835,69.3478631,7.143942758,69.40878198,blackgram
40,21,8,34.90665289,92.87820148,7.418761774,102.1906333,orange
81,45,35,26.52872817,80.12267476,6.158376967000001,218.9163567,rice
95,47,43,29.62865961,48.76859529,5.78603302,120.06089599,cotton
55,23,69,15.17338889,93.7001398,6.3078446,212.38936975,cardamom
131,44,45,29.67310732,63.8049646,6.30734246,161.35579579,cotton
25,60,27,28.28181247,57.77104617,7.33748859,97.08324376,groundnut
80,18,51,28.05380704,91.81758779,6.706053225,20.76582087,muskmelon
93,33,77,23.93535414,87.72448084,6.17413244,247.35823388,tea
117,37,32,23.1069385,67.06230539,6.787658922,162.57696059999995,coffee
21,63,22,25.09737391,67.72837887,6.859409487000001,74.61649888,blackgram
75,43,21,34.07780134,44.40437116,5.50538767,99.04961739,jowar
78,32,36,28.09661824,50.35316209,6.12737209,87.68636569,soybean
134,57,84,25.40430505,73.83014964,7.68165886,142.87744841,sugarcane
113,38,25,22.00085141,79.47270984,7.388265887999999,90.42224164,cotton
42,60,47,33.46873719,92.12746225,6.834808347999999,136.8277041,papaya
90,61,68,26.66307596,85.91731941,6.33901785,221.42342288,banana
75,47,58,19.94542365,89.18096778,5.70336543,232.60510238,cardamom
69,43,91,26.06450191,83.39065947,7.12718298,222.13571686,coconut
18,19,27,27.75518664,52.34605806,4.772385986000001,94.11213345,mango
26,61,20,28.40527027,60.20783275,6.12932251,91.66960009,groundnut
126,42,107,30.05025116,84.10288732,6.91403515,108.88570921,banana
108,53,75,24.20988754,76.46434098,6.71059249,138.33327332,banana
112,45,93,26.2145007,89.44045627,6.5029172,173.33867392,turmeric
0,65,15,23.46168338,23.22197648,5.645435626,95.84253438,kidneybeans
26,35,31,33.44619894,53.05980465,5.339556562,98.05089394,mango
81,41,84,24.80636448,75.23696481,7.20411653,160.90134705,banana
30,143,199,23.76881552,90.59810302,5.7983508000000015,102.2648546,apple
85,55,20,24.24296176,62.1723127,7.37063036,86.18273703,wheat
15,45,23,24.20422636,61.43378674,7.224193642,46.0203959,mothbeans
119,44,15,22.14593688,82.85975490000001,7.091992365,60.65381719,cotton
97,36,45,22.2286982,81.85872947,6.939083505,278.0791793,rice
116,25,50,29.26092798,92.92367701,6.088885814,28.70627683,muskmelon
100,31,56,26.95553046,79.39083044,5.14660544,216.8481019,cardamom
62,33,63,20.12090493,89.33748915,4.94901932,246.3053959,tea
58,30,66,15.05021768,72.70658329,6.0545632,291.85631011,cardamom
70,57,39,22.06263983,60.83241333,6.33408448,111.98268386,wheat
32,20,35,26.52166434,98.38227669,5.588655387,144.6261698,coconut
63,43,19,18.51816776,55.53128131,6.641906353,90.988051,maize
63,42,21,23.26237612,72.33125523,5.798423907999999,67.10225139,maize
82,50,73,17.01557438,87.07556787,6.28322588,168.01791823,cardamom
105,39,84,18.87462831,75.78817331,5.77484118,214.96455916,tea
90,28,66,15.19969863,93.85886691,6.78728187,178.22914478,cardamom
120,29,88,29.24568712,83.92048957,5.80351329,227.34065766,tea
17,11,32,28.74013335,93.39676499,5.620733794,156.76508230000005,coconut
90,39,43,24.44743944,82.286484,6.7693455,190.9684885,jute
82,27,49,34.57321807,34.56261198,5.81065494,56.15731875,jowar
51,64,49,25.25432623,61.08504485,6.03668843,120.44479117,groundnut
22,56,17,29.87888063,87.32761241,6.89077995,44.75215854,mungbean
130,62,62,31.11748665,81.44267854,6.36538269,230.06497614,banana
66,53,41,25.0756354,80.52389148,7.778915154,257.0038865,rice
37,49,25,29.914544300000006,85.85384444,6.415459592,41.39081525,mungbean
80,28,39,31.72449823,36.15625462,6.06759551,31.51333499,bajra
73,40,101,25.53171687,78.73685132,6.07763015,292.23094125,coconut
108,39,72,28.26259192,88.57864745,7.22940911,298.76775148,coconut
94,50,19,23.30355338,73.62548442,5.873242491,97.59081274,maize
33,12,8,25.26052689,90.31153735,6.822282114,117.36952959999998,orange
17,64,16,30.97758716,32.24914235,7.161797643,180.716828,pigeonpeas
37,72,18,18.87614998,24.54038287,5.724242065,105.4120514,kidneybeans
176,63,67,24.7975377,77.912424,7.3954157,185.12458563,sugarcane
95,21,47,27.93114233,93.56161439,6.431970877,20.66127836,muskmelon
28,66,23,21.53989176,24.25386207,5.99616119,120.6913038,kidneybeans
53,34,34,23.51803911,57.56085412,7.96534812,65.2131122,mustard
47,33,39,28.53629462,52.48521907,7.49432307,66.53925965,groundnut
99,70,46,26.59580783,82.99556744,5.727469947,100.5123341,banana
13,67,18,30.5753044,34.75591197,5.384762927000001,177.5764304,pigeonpeas
48,62,15,25.36586097,66.6379724,7.538631462000001,65.81655892,blackgram
167,53,79,32.24432356,70.29239746,7.48842073,198.21055133,sugarcane
22,9,44,24.72235539,88.87651295,5.744361602000001,112.1926517,pomegranate
31,42,45,31.22011018,64.54810747,7.49022535,104.61741636,groundnut
72,28,98,29.73208409,78.64911063,7.07649508,278.32500894,coconut
139,35,15,25.248679,83.4630147,5.898293044,86.55517751,cotton
110,15,48,28.57819995,92.86597437,6.2125672110000005,27.598717800000006,muskmelon
15,125,199,18.426993600000007,80.55625868,5.569230319,69.75734306,grapes
78,34,38,22.86603604,54.74762458,6.87867009,120.85828789,soybean
123,50,16,23.04920461,75.53835214,6.498052108,70.65644296,cotton
69,22,61,20.25203011,72.89033531,5.78358987,200.34239229,tea
78,23,36,32.59416974,32.07964753,7.51616852,40.48813967,jowar
3,9,35,26.91641934,99.84671638,6.318552972999999,225.6323656,coconut
35,134,204,9.949929082,82.55138983,5.841138354,66.00817551,grapes
26,34,49,29.11067197,54.13487151,6.93389909,120.76401988,groundnut
66,31,58,18.73515774,89.74896373,4.93226413,223.11740053,tea
40,58,15,29.46416042,87.60890009,6.978400282000001,43.15411472,mungbean
87,28,45,12.26499012,59.12947309,7.92365971,30.31586941,mustard
109,48,77,28.23111938,70.9097284,6.57354938,102.73336939,turmeric
122,45,106,28.81100513,85.67577259,5.85644192,231.64466923,banana
104,29,77,22.86434983,65.1335808,5.7552073,179.02424348,coffee
80,23,41,18.78449258,74.16063719,4.57409168,210.31864027,tea
113,76,47,28.82088722,74.17313359,6.71507681,152.90285981,sugarcane
86,45,75,34.54106164,48.07456244,7.42972784,104.30246867,cotton
41,69,82,20.02381489,16.63294455,6.715587232000001,68.97806542,chickpea
130,51,61,22.53806601,59.65606967,7.9396199,138.35730513,cotton
54,33,24,22.40033806,49.7926042,7.17808635,119.64265261,groundnut
72,37,32,28.55092567,45.74820507,5.97439211,85.23291422,jowar
75,20,112,32.68325625,77.84369176,5.20658109,274.55616109,coconut
97,46,23,23.06508293,56.54644113,6.55454235,59.21572225,wheat
86,33,76,21.56085261,65.40161225,5.12238241,120.538693,coffee
72,23,16,25.33205517,27.27636089,7.84859544,63.74407442,bajra
39,129,203,34.38922481,83.18392806,5.863996687,71.03001556,grapes
81,63,65,29.6445478,66.89050553,6.3276112,204.30169916,turmeric
117,50,94,29.1638389,70.62442957,6.70241443,189.01088227,turmeric
88,47,92,31.35480529,77.13609551,6.92255558,128.89330149,coconut
0,25,14,19.33516809,91.97978938,6.361671475,116.450422,orange
73,24,27,29.85302144,49.33737947,7.70739734,85.44822401,jowar
52,31,64,22.01034812,71.07180821,5.33665443,234.87730366,cardamom
28,27,32,28.94099669,93.00109012,5.764615485,191.7723087,coconut
57,24,68,25.39406542,77.99527491,6.04053836,221.43945445,cardamom
66,37,43,20.02275045,58.62203106,6.75517208,96.31328019,soybean
77,33,25,25.3356041,42.62661673,5.92437237,32.51659493,bajra
86,59,35,25.78720567,82.11124033,6.946636369,243.5120414,rice
89,52,45,24.89326318,77.01222585,7.207457207999999,196.469984,jute
63,26,80,23.43977171,78.97447529,5.5300227,185.57381596,coffee
72,47,94,25.28036204,85.01795283,7.27273383,143.94141537,turmeric
64,33,105,33.25693173,81.35244948,5.87844485,295.0465934,coconut
4,80,16,29.19585548,68.01965728,7.441976825,44.93261911,lentil
13,132,203,23.60115364,82.48336987,6.423216506,73.23901752,grapes
85,40,52,25.18244075,72.56809178,6.49028194,175.84274071,turmeric
130,61,55,33.83168557,68.81952438,5.69155088,143.41878367,cotton
24,38,28,28.83334892,46.02896764,6.27523051,126.77003955,groundnut
54,23,78,25.60671583,78.49978631,5.62288632,230.3958052,coffee
74,27,44,16.87315028,43.61454593,6.70353321,88.92832104,mustard
77,29,15,29.28933645,44.26208154,5.7283829,84.81721838,bajra
5,32,33,32.32362177,52.58967710000001,5.842763773,93.36718816,mango
37,70,25,19.73136909,24.89487354,5.819403771,84.06354115,kidneybeans
91,20,59,18.21208322,91.89275267,5.81382977,256.61840485,cardamom
137,44,56,30.92536005,67.46515878,7.73058631,112.23193665,cotton
82,61,69,20.36009177,66.16998134,6.83429312,213.20302647,turmeric
83,23,55,26.89750174,83.89241484,6.463271076,43.97193745,watermelon
39,28,10,31.34920143,91.48247612,7.181907673,109.1549823,orange
39,17,45,18.09691127,90.42177379,6.9244907310000015,104.88188999999998,pomegranate
37,124,195,18.70679077,83.4795292,6.209928251,66.5964488,grapes
45,43,21,10.94729309,43.98850347,6.97695236,51.14624582,mustard
61,53,43,26.40323239,81.05635517,6.349606327,223.3671883,rice
91,45,57,28.84767281,75.18449667,5.51307326,246.2202789,tea
23,48,29,23.55619437,58.75322953,7.27325927,123.98771838,groundnut
99,31,41,19.84520347,65.67095174,5.23013071,247.82102418,coffee
90,27,42,21.46595294,82.243205,5.54509408,151.75930507,coffee
21,48,31,22.77538936,49.44871874,6.48118547,123.83315836,groundnut
28,75,21,24.7741949,50.54621094,6.007508163,114.2821387,pigeonpeas
115,62,69,23.71843051,89.63248443,7.0107852,100.54773552,turmeric
126,38,23,25.36243778,83.63276077,6.176716425,88.43618918,cotton
82,44,52,24.49559034,68.09043224,6.10904942,122.68189667,turmeric
93,30,44,31.06204103,52.0832835,6.87781691,99.39495728,soybean
55,42,48,26.37555776,45.4344526,6.01900982,67.5266922,groundnut
33,134,205,21.0365275,94.33919546,6.08551916,114.7412734,apple
99,45,59,25.57682523,83.03672034,6.08198672,231.58909877,coffee
28,58,25,27.4818649,62.04814951,6.861640036,37.81123974,lentil
3,49,18,27.91095209,64.70930606,3.692863601,32.67891866,mothbeans
60,44,23,24.7947077,70.04556743,5.722579819,76.72860067,maize
81,18,50,26.44019475,80.91934337,6.507110986,47.81847573,watermelon
41,27,33,17.44200158,49.10233365,7.76864932,81.54116036,mustard
87,23,28,26.22367404,62.26594559,6.979590627,193.7461968,coffee
4,40,26,27.58258929,48.56916221,6.720041791,95.8445641,mango
114,28,52,21.86191094,70.27938217,5.56161741,218.13338281,tea
53,55,55,33.32315744,91.25271223,6.709668804,234.496633,papaya
65,50,49,18.66181324,80.518993,5.75366603,299.41666184,cardamom
3,58,21,25.36140526,46.82652785,9.160691747,55.60523179,mothbeans
85,35,50,25.58522865,58.69625941,6.46214847,174.95493792,soybean
73,45,37,23.70467146,74.63745355,6.742688094,181.2783964,jute
22,26,38,22.92052307,85.12912161,6.988035315,110.2437841,pomegranate
67,21,104,26.50580036,92.38228207,5.08839073,304.03672423,coconut
8,45,15,28.09568993,60.98353839999999,4.61136408,33.84110759,mothbeans
33,14,35,27.14865285,96.66355213,6.027707171,149.2433497,coconut
82,59,75,25.73016481,76.25918185,5.57217262,108.05773041,turmeric
41,27,27,20.9722204,41.97077795,7.14063529,42.67443576,mustard
101,47,119,28.37454061,81.38417224,7.45031621,227.65133367,banana
27,13,6,13.36050601,91.35608208,7.335158382,111.2266885,orange
14,57,15,29.8757015,83.14796296,6.623438282,40.12044158,mungbean
102,45,86,28.1856472,77.63384,4.77442975,278.42223427,tea
40,29,42,24.63228709,89.01574455,7.104094929,110.6956184,pomegranate
87,35,71,30.12361061,71.77460746,6.73732753,205.14674177,turmeric
74,60,50,24.31481532,60.14003001,7.36258604,103.97745159,wheat
24,30,11,32.39523995,94.51768464,6.601395755,113.25373,orange
76,47,24,20.09459243,64.67928536,7.11093757,60.07143771,wheat
82,54,49,21.08516839,50.35347151,7.39449248,87.01690023,soybean
95,38,22,19.84939404,61.24500053,5.730617109,100.7689246,maize
117,42,53,23.96281286,90.40364871,4.97350852,255.8816212,tea
150,47,107,31.89953939,81.86739694,5.98643172,163.90732892,banana
112,87,48,27.19711623,77.39706290000002,6.200111067999999,99.46950465,banana
36,62,29,28.81314131,51.96462412,6.6487358,68.42346577,groundnut
40,20,23,31.05785807,38.91096325,5.90086389,65.72405951,bajra
53,65,76,20.19137759,16.41998269,8.719960893,77.33795356,chickpea
17,18,43,24.4880844,90.83687246,5.843005428,103.1969341,pomegranate
75,62,50,25.30005225,68.97866103,7.02036494,114.36759504,cotton
